"ANO","MES","DIA","HORA","6","7","8","9","10","12","14"
2021,6,6,16,0.2,3,17,12,19,22,NA
2021,6,6,17,0.2,3,18,7,11,22,NA
2021,6,6,18,0.2,6,23,5,10,32,NA
2021,6,6,19,0.2,6,18,9,15,26,NA
2021,6,6,20,0.2,7,26,15,21,37,NA
2021,6,6,21,0.3,13,60,20,27,80,NA
2021,6,6,22,0.4,15,63,25,36,86,NA
2021,6,6,23,0.5,17,83,25,38,109,NA
2021,6,6,24,0.4,11,69,14,25,85,NA
2021,6,7,1,0.4,9,61,8,15,74,NA
2021,6,7,2,0.3,5,49,6,13,56,NA
2021,6,7,3,0.3,2,31,14,20,34,NA
2021,6,7,4,0.2,1,15,11,16,17,NA
2021,6,7,5,0.2,1,12,7,11,13,NA
2021,6,7,6,0.2,1,15,9,13,17,NA
2021,6,7,7,0.3,6,32,8,12,41,NA
2021,6,7,8,0.4,24,57,7,12,93,NA
2021,6,7,9,0.4,27,52,9,17,95,NA
2021,6,7,10,0.3,24,49,7,15,85,NA
2021,6,7,11,0.4,23,52,8,20,87,NA
2021,6,7,12,0.3,19,48,7,20,78,NA
2021,6,7,13,0.3,18,51,11,23,79,NA
2021,6,7,14,0.3,18,42,8,19,70,NA
2021,6,7,15,0.3,10,31,16,25,47,NA
2021,6,7,16,0.3,15,31,11,24,53,NA
2021,6,7,17,0.2,14,32,14,39,54,NA
2021,6,7,18,0.2,19,34,7,23,64,NA
2021,6,7,19,0.2,11,34,18,32,50,NA
2021,6,7,20,0.3,13,43,11,18,64,NA
2021,6,7,21,0.3,10,43,11,19,59,NA
2021,6,7,22,0.4,28,76,14,23,119,NA
2021,6,7,23,0.3,2,30,17,28,33,NA
2021,6,7,24,0.3,3,35,9,14,39,NA
2021,6,8,1,0.3,3,42,6,11,46,NA
2021,6,8,2,0.3,1,38,14,20,40,NA
2021,6,8,3,0.2,1,24,10,17,26,NA
2021,6,8,4,0.2,2,23,11,18,26,NA
2021,6,8,5,0.2,2,23,7,13,27,NA
2021,6,8,6,0.2,3,20,4,9,25,NA
2021,6,8,7,0.3,9,39,4,9,53,NA
2021,6,8,8,0.4,29,62,8,14,107,NA
2021,6,8,9,0.4,47,65,14,38,137,NA
2021,6,8,10,0.4,38,63,9,32,122,NA
2021,6,8,11,0.3,29,61,17,32,106,NA
2021,6,8,12,0.4,34,67,17,39,120,NA
2021,6,8,13,0.3,61,75,12,29,169,NA
2021,6,8,14,0.3,17,45,5,41,71,NA
2021,6,8,15,0.2,11,33,2,34,49,NA
2021,6,8,16,0.4,11,34,17,86,50,NA
2021,6,8,17,0.6,10,27,8,88,42,NA
2021,6,8,18,0.3,13,32,5,43,52,NA
2021,6,8,19,0.2,10,31,10,47,47,NA
2021,6,8,20,0.3,18,51,4,11,79,NA
2021,6,8,21,0.3,12,52,5,13,71,NA
2021,6,8,22,0.3,12,52,14,21,71,NA
2021,6,8,23,0.3,7,41,10,17,51,NA
2021,6,8,24,0.3,2,27,10,16,31,NA
2021,6,9,1,0.2,1,25,9,14,27,NA
2021,6,9,2,0.3,2,30,8,13,33,NA
2021,6,9,3,0.3,4,39,6,13,45,NA
2021,6,9,4,0.3,13,58,14,21,78,NA
2021,6,9,5,0.3,5,57,10,19,65,NA
2021,6,9,6,0.3,8,44,14,22,56,NA
2021,6,9,7,0.3,16,44,13,21,68,NA
2021,6,9,8,0.4,25,58,10,16,97,NA
2021,6,9,9,0.4,28,56,12,22,99,NA
2021,6,9,10,0.5,49,79,12,31,153,NA
2021,6,9,11,0.4,24,65,19,50,102,NA
2021,6,9,12,0.4,22,64,19,47,98,NA
2021,6,9,13,0.3,15,51,52,301,74,NA
2021,6,9,14,0.3,12,48,7,22,67,NA
2021,6,9,15,0.3,15,39,15,30,62,NA
2021,6,9,16,0.4,16,34,10,26,58,NA
2021,6,9,17,0.3,11,31,19,65,48,NA
2021,6,9,18,0.2,17,41,1,18,67,NA
2021,6,9,19,0.2,20,42,1,18,73,NA
2021,6,9,20,0.3,19,48,7,25,77,NA
2021,6,9,21,0.3,8,41,6,16,54,NA
2021,6,9,22,0.3,14,52,12,21,74,NA
2021,6,9,23,0.3,6,45,10,17,55,NA
2021,6,9,24,0.4,16,77,5,12,101,NA
2021,6,10,1,0.5,11,75,14,27,91,NA
2021,6,10,2,0.3,2,31,15,26,33,NA
2021,6,10,3,0.2,1,13,16,24,14,NA
2021,6,10,4,0.2,1,10,8,16,12,NA
2021,6,10,5,0.2,1,10,12,19,12,NA
2021,6,10,6,0.2,2,15,13,20,18,NA
2021,6,10,7,0.3,8,42,12,18,54,NA
2021,6,10,8,0.3,24,70,13,22,107,NA
2021,6,10,9,0.4,28,66,12,25,110,NA
2021,6,10,10,0.3,18,50,16,30,78,NA
2021,6,10,11,0.3,14,43,16,30,65,NA
2021,6,10,12,0.3,15,46,17,31,68,NA
2021,6,10,13,0.3,8,37,14,41,50,NA
2021,6,10,14,0.3,11,47,22,53,65,NA
2021,6,10,15,0.3,23,54,10,27,88,NA
2021,6,10,16,0.2,8,27,6,17,39,NA
2021,6,10,17,0.2,8,27,10,19,39,NA
2021,6,10,18,0.3,34,53,11,24,95,NA
2021,6,10,19,0.4,42,55,24,96,120,NA
2021,6,10,20,0.2,51,57,17,74,135,NA
2021,6,10,21,0.3,8,42,6,12,55,NA
2021,6,10,22,0.3,4,38,16,25,44,NA
2021,6,10,23,0.3,7,40,14,21,51,NA
2021,6,10,24,0.3,2,31,13,19,34,NA
2021,6,11,1,0.3,3,47,15,23,52,NA
2021,6,11,2,0.3,3,25,17,27,29,NA
2021,6,11,3,0.2,1,17,11,22,19,NA
2021,6,11,4,0.2,1,21,8,17,23,NA
2021,6,11,5,0.2,2,22,5,16,24,NA
2021,6,11,6,0.2,2,22,16,25,25,NA
2021,6,11,7,0.2,8,46,9,17,58,NA
2021,6,11,8,0.3,24,63,19,27,99,NA
2021,6,11,9,0.3,23,64,13,25,99,NA
2021,6,11,10,0.4,25,63,16,31,102,NA
2021,6,11,11,0.3,17,47,19,31,73,NA
2021,6,11,12,0.3,10,32,15,25,47,NA
2021,6,11,13,0.3,15,46,16,27,69,NA
2021,6,11,14,0.3,13,45,19,33,65,NA
2021,6,11,15,0.2,13,41,17,33,61,NA
2021,6,11,16,0.2,11,37,15,28,54,NA
2021,6,11,17,0.3,12,43,15,24,61,NA
2021,6,11,18,0.3,14,55,2,13,77,NA
2021,6,11,19,0.3,19,64,18,43,93,NA
2021,6,11,20,0.3,15,59,10,29,82,NA
2021,6,11,21,0.3,17,52,23,48,78,NA
2021,6,11,22,0.3,8,34,6,26,46,NA
2021,6,11,23,0.2,6,32,11,22,42,NA
2021,6,11,24,0.2,3,28,11,19,33,NA
2021,6,12,1,0.2,3,20,2,9,24,NA
2021,6,12,2,0.2,2,18,1,5,21,NA
2021,6,12,3,0.2,5,15,6,11,23,NA
2021,6,12,4,0.2,3,15,2,7,20,NA
2021,6,12,5,0.2,1,16,2,6,18,NA
2021,6,12,6,0.2,3,17,8,12,22,NA
2021,6,12,7,0.2,4,25,4,8,31,NA
2021,6,12,8,0.2,6,31,3,7,40,NA
2021,6,12,9,0.3,8,28,9,14,41,NA
2021,6,12,10,0.3,10,30,16,22,45,NA
2021,6,12,11,0.2,9,26,9,17,40,NA
2021,6,12,12,0.2,7,20,6,14,31,NA
2021,6,12,13,0.2,8,24,11,20,36,NA
2021,6,12,14,0.3,9,26,8,16,40,NA
2021,6,12,15,0.2,9,29,2,10,42,NA
2021,6,12,16,0.2,5,21,5,17,28,NA
2021,6,12,17,0.2,5,22,4,13,30,NA
2021,6,12,18,0.2,7,24,13,23,35,NA
2021,6,12,19,0.2,7,29,10,18,40,NA
2021,6,12,20,0.2,7,32,14,22,43,NA
2021,6,12,21,0.2,5,29,6,16,36,NA
2021,6,12,22,0.2,4,32,9,21,38,NA
2021,6,12,23,0.3,6,36,7,19,45,NA
2021,6,12,24,0.3,4,28,8,18,34,NA
2021,6,13,1,0.2,4,24,12,19,29,NA
2021,6,13,2,0.2,2,18,9,16,21,NA
2021,6,13,3,0.2,1,13,10,15,15,NA
2021,6,13,4,0.2,1,8,7,13,10,NA
2021,6,13,5,0.2,2,8,11,14,12,NA
2021,6,13,6,0.2,2,10,10,13,12,NA
2021,6,13,7,0.2,1,18,8,12,20,NA
2021,6,13,8,0.2,2,21,11,14,23,NA
2021,6,13,9,0.2,3,19,9,14,23,NA
2021,6,13,10,0.2,5,22,7,13,29,NA
2021,6,13,11,0.2,4,20,8,13,26,NA
2021,6,13,12,0.2,5,19,8,12,26,NA
2021,6,13,13,0.2,6,20,5,8,29,NA
2021,6,13,14,0.2,8,23,8,13,35,NA
2021,6,13,15,0.2,5,20,9,14,28,NA
2021,6,13,16,0.2,6,18,2,7,28,NA
2021,6,13,17,0.2,5,18,2,10,26,NA
2021,6,13,18,0.2,9,26,8,17,41,NA
2021,6,13,19,0.2,9,28,15,24,41,NA
2021,6,13,20,0.2,6,29,8,19,39,NA
2021,6,13,21,0.2,5,23,9,18,30,NA
2021,6,13,22,0.3,6,41,13,21,50,NA
2021,6,13,23,0.4,17,84,7,15,110,NA
2021,6,13,24,0.5,21,80,15,26,116,NA
2021,6,14,1,0.3,3,50,9,17,55,NA
2021,6,14,2,0.3,3,38,9,16,43,NA
2021,6,14,3,0.2,1,17,6,13,18,NA
2021,6,14,4,0.2,1,10,8,13,11,NA
2021,6,14,5,0.2,1,12,7,9,14,NA
2021,6,14,6,0.2,2,18,8,11,21,NA
2021,6,14,7,0.3,7,40,4,9,51,NA
2021,6,14,8,0.4,21,65,14,19,97,NA
2021,6,14,9,0.4,28,73,14,20,117,NA
2021,6,14,10,0.4,20,60,16,26,90,NA
2021,6,14,11,0.3,15,46,13,26,69,NA
2021,6,14,12,0.3,18,47,12,21,74,NA
2021,6,14,13,0.3,10,36,5,15,52,NA
2021,6,14,14,0.3,9,41,7,16,54,NA
2021,6,14,15,0.3,8,35,13,24,48,NA
2021,6,14,16,0.2,7,29,3,10,39,NA
2021,6,14,17,0.2,8,33,4,17,45,NA
2021,6,14,18,0.2,9,43,15,28,57,NA
2021,6,14,19,0.3,12,47,13,26,65,NA
2021,6,14,20,0.3,12,48,5,19,67,NA
2021,6,14,21,0.3,10,58,7,21,73,NA
2021,6,14,22,0.3,4,43,5,18,49,NA
2021,6,14,23,0.3,5,34,12,25,42,NA
2021,6,14,24,0.2,5,22,14,29,29,NA
2021,6,15,1,0.2,3,15,13,24,19,NA
2021,6,15,2,0.2,1,12,9,19,14,NA
2021,6,15,3,0.2,1,11,8,16,12,NA
2021,6,15,4,0.2,1,10,4,12,11,NA
2021,6,15,5,0.2,1,9,7,13,11,NA
2021,6,15,6,0.2,2,20,8,14,23,NA
2021,6,15,7,0.3,7,50,4,10,62,NA
2021,6,15,8,0.4,22,75,15,23,109,NA
2021,6,15,9,0.4,25,68,15,25,107,NA
2021,6,15,10,0.3,30,63,8,22,109,NA
2021,6,15,11,0.3,16,49,19,31,73,NA
2021,6,15,12,0.3,15,42,23,35,65,NA
2021,6,15,13,0.3,13,39,11,31,58,NA
2021,6,15,14,0.2,11,38,18,41,55,NA
2021,6,15,15,0.2,16,43,22,45,67,NA
2021,6,15,16,0.2,13,32,12,33,51,NA
2021,6,15,17,0.2,11,38,10,36,55,NA
2021,6,15,18,0.2,12,38,2,24,56,NA
2021,6,15,19,0.2,16,49,8,28,73,NA
2021,6,15,20,0.3,21,53,9,28,85,NA
2021,6,15,21,0.3,11,47,10,34,63,NA
2021,6,15,22,0.3,9,49,10,32,63,NA
2021,6,15,23,0.3,8,37,11,29,49,NA
2021,6,15,24,0.2,4,28,10,25,34,NA
2021,6,16,1,0.2,2,18,9,23,21,NA
2021,6,16,2,0.2,1,14,10,22,17,NA
2021,6,16,3,0.2,1,13,7,18,15,NA
2021,6,16,4,0.2,1,11,8,17,13,NA
2021,6,16,5,0.2,1,12,5,13,14,NA
2021,6,16,6,0.2,3,23,8,15,27,NA
2021,6,16,7,0.3,7,42,11,18,53,NA
2021,6,16,8,0.3,21,59,9,16,91,NA
2021,6,16,9,0.3,27,61,6,16,102,NA
2021,6,16,10,1,33,54,11,29,104,NA
2021,6,16,11,0.3,24,48,15,38,84,NA
2021,6,16,12,0.3,16,43,16,32,68,NA
2021,6,16,13,0.2,8,25,16,30,38,NA
2021,6,16,14,0.2,9,31,3,17,45,NA
2021,6,16,15,0.2,9,30,12,28,44,NA
2021,6,16,16,0.2,8,31,5,23,43,NA
2021,6,16,17,0.2,8,29,2,18,41,NA
2021,6,16,18,0.2,9,34,16,34,47,NA
2021,6,16,19,0.3,13,47,20,37,67,NA
2021,6,16,20,0.3,15,53,16,32,77,NA
2021,6,16,21,0.3,8,40,3,10,52,NA
2021,6,16,22,0.2,13,48,15,25,67,NA
2021,6,16,23,0.3,21,66,41,47,98,NA
2021,6,16,24,0.1,3,31,26,33,36,NA
2021,6,17,1,0.1,2,26,21,27,29,NA
2021,6,17,2,0.1,2,19,13,21,21,NA
2021,6,17,3,0.1,2,18,13,19,22,NA
2021,6,17,4,0.1,1,12,5,11,14,NA
2021,6,17,5,0.1,1,7,8,12,8,NA
2021,6,17,6,0.1,1,15,10,13,18,NA
2021,6,17,7,0.1,6,37,3,6,47,NA
2021,6,17,8,0.2,24,55,5,9,92,NA
2021,6,17,9,0.2,20,62,13,18,93,NA
2021,6,17,10,0.1,24,64,2,5,102,NA
2021,6,17,11,0.2,22,54,4,10,88,NA
2021,6,17,12,0.1,11,49,14,18,65,NA
2021,6,17,13,0.1,11,36,5,8,54,NA
2021,6,17,14,0.7,15,35,3,7,57,NA
2021,6,17,15,0.8,17,32,13,17,57,NA
2021,6,17,16,0.2,7,23,13,15,33,NA
2021,6,17,17,0.2,12,30,4,10,49,NA
2021,6,17,18,0.3,23,38,3,10,72,NA
2021,6,17,19,0.3,13,33,7,12,53,NA
2021,6,17,20,0.2,8,25,22,26,38,NA
2021,6,17,21,0.2,6,26,11,15,35,NA
2021,6,17,22,0.3,12,56,11,16,74,NA
2021,6,17,23,0.4,22,83,22,28,117,NA
2021,6,17,24,0.3,15,72,17,23,96,NA
2021,6,18,1,0.1,4,41,18,23,47,NA
2021,6,18,2,0.1,2,31,20,23,34,NA
2021,6,18,3,0.2,1,32,13,17,34,NA
2021,6,18,4,0.1,1,28,13,16,30,NA
2021,6,18,5,0.1,1,23,17,19,25,NA
2021,6,18,6,0.2,10,40,20,24,56,NA
2021,6,18,7,0.1,16,55,14,19,79,NA
2021,6,18,8,0.3,42,63,12,19,127,NA
2021,6,18,9,0.3,35,59,12,19,113,NA
2021,6,18,10,0.3,26,56,5,12,97,NA
2021,6,18,11,0.3,13,34,14,20,54,NA
2021,6,18,12,0.2,10,28,3,7,44,NA
2021,6,18,13,0.3,11,24,8,13,40,NA
2021,6,18,14,0.3,15,29,2,5,52,NA
2021,6,18,15,0.3,10,23,11,18,39,NA
2021,6,18,16,0.2,10,25,3,9,41,NA
2021,6,18,17,0.3,10,31,13,19,46,NA
2021,6,18,18,0.2,10,25,20,27,40,NA
2021,6,18,19,0.2,10,19,12,17,35,NA
2021,6,18,20,0.2,9,17,11,15,31,NA
2021,6,18,21,0.2,6,17,3,5,26,NA
2021,6,18,22,0.2,3,17,4,7,22,NA
2021,6,18,23,0.2,6,25,2,4,35,NA
2021,6,18,24,0.2,6,31,6,7,40,NA
2021,6,19,1,0.2,4,26,9,11,33,NA
2021,6,19,2,0.3,1,29,7,9,31,NA
2021,6,19,3,0.2,1,20,1,3,21,NA
2021,6,19,4,0.2,1,28,1,1,30,NA
2021,6,19,5,0.2,1,25,6,13,27,NA
2021,6,19,6,0.2,2,28,7,18,31,NA
2021,6,19,7,0.2,1,23,7,10,25,NA
2021,6,19,8,0.2,5,26,8,11,34,NA
2021,6,19,9,0.2,8,25,7,11,36,NA
2021,6,19,10,0.2,5,16,3,7,24,NA
2021,6,19,11,0.2,6,21,1,4,31,NA
2021,6,19,12,0.2,9,23,2,7,36,NA
2021,6,19,13,0.2,8,20,1,4,33,NA
2021,6,19,14,0.2,6,18,1,2,26,NA
2021,6,19,15,0.2,6,18,2,2,27,NA
2021,6,19,16,0.2,6,20,7,9,29,NA
2021,6,19,17,0.2,4,13,1,3,20,NA
2021,6,19,18,0.2,4,14,3,6,20,NA
2021,6,19,19,0.2,8,21,6,9,33,NA
2021,6,19,20,0.2,7,26,14,19,37,NA
2021,6,19,21,0.3,10,26,18,22,41,NA
2021,6,19,22,0.2,6,18,14,18,27,NA
2021,6,19,23,0.2,5,16,5,8,24,NA
2021,6,19,24,0.2,2,16,3,5,20,NA
2021,6,20,1,0.4,5,29,7,11,36,NA
2021,6,20,2,0.2,3,23,2,7,27,NA
2021,6,20,3,0.2,2,27,4,8,31,NA
2021,6,20,4,0.2,1,11,2,5,12,NA
2021,6,20,5,0.2,1,9,7,10,11,NA
2021,6,20,6,0.2,1,8,4,8,9,NA
2021,6,20,7,0.2,1,9,1,3,11,NA
2021,6,20,8,0.2,1,9,4,6,10,NA
2021,6,20,9,0.2,1,10,2,6,12,NA
2021,6,20,10,0.2,2,10,1,4,14,NA
2021,6,20,11,0.2,3,12,2,6,17,NA
2021,6,20,12,0.2,5,14,6,8,21,NA
2021,6,20,13,0.2,4,11,6,10,17,NA
2021,6,20,14,0.2,4,11,1,3,18,NA
2021,6,20,15,0.2,5,10,4,7,18,NA
2021,6,20,16,0.2,4,9,7,9,15,NA
2021,6,20,17,0.2,3,8,5,8,13,NA
2021,6,20,18,0.2,4,9,3,6,15,NA
2021,6,20,19,0.2,5,11,2,4,18,NA
2021,6,20,20,0.2,5,13,3,5,20,NA
2021,6,20,21,0.2,5,13,4,7,21,NA
2021,6,20,22,0.2,3,14,4,7,19,NA
2021,6,20,23,0.2,7,25,5,7,36,NA
2021,6,20,24,0.2,5,26,6,9,33,NA
2021,6,21,1,0.2,4,26,3,4,33,NA
2021,6,21,2,0.2,2,16,5,8,19,NA
2021,6,21,3,0.1,1,9,6,7,10,NA
2021,6,21,4,0.1,1,7,3,5,9,NA
2021,6,21,5,0.1,1,6,1,1,7,NA
2021,6,21,6,0.2,1,9,3,6,11,NA
2021,6,21,7,0.2,12,38,1,3,55,NA
2021,6,21,8,0.3,10,31,1,3,45,NA
2021,6,21,9,0.3,14,26,5,9,48,NA
2021,6,21,10,0.2,9,18,4,9,32,NA
2021,6,21,11,0.2,8,15,4,9,27,NA
2021,6,21,12,0.2,7,13,2,6,24,NA
2021,6,21,13,0.2,8,13,9,18,26,NA
2021,6,21,14,0.2,11,17,7,12,34,NA
2021,6,21,15,0.2,9,15,1,2,29,NA
2021,6,21,16,0.2,6,12,3,4,21,NA
2021,6,21,17,0.2,10,15,7,10,31,NA
2021,6,21,18,0.2,8,17,9,13,29,NA
2021,6,21,19,0.2,13,22,4,7,42,NA
2021,6,21,20,0.3,11,23,3,5,39,NA
2021,6,21,21,0.2,7,18,5,8,28,NA
2021,6,21,22,0.2,5,18,2,7,27,NA
2021,6,21,23,0.2,3,17,3,5,21,NA
2021,6,21,24,0.2,2,13,4,6,16,NA
2021,6,22,1,0.2,1,9,3,6,10,NA
2021,6,22,2,0.2,1,10,3,4,12,NA
2021,6,22,3,0.2,1,8,5,7,9,NA
2021,6,22,4,0.2,1,7,4,6,8,NA
2021,6,22,5,0.2,1,7,5,7,8,NA
2021,6,22,6,0.2,1,13,5,8,15,NA
2021,6,22,7,0.2,3,17,5,7,21,NA
2021,6,22,8,0.2,8,30,8,11,42,NA
2021,6,22,9,0.3,12,35,5,7,54,NA
2021,6,22,10,0.3,18,41,6,10,68,NA
2021,6,22,11,0.3,21,42,11,17,75,NA
2021,6,22,12,0.2,13,27,10,17,48,NA
2021,6,22,13,0.3,16,29,3,12,53,NA
2021,6,22,14,0.2,12,28,6,14,46,NA
2021,6,22,15,0.3,10,33,16,27,48,NA
2021,6,22,16,0.2,7,28,12,16,39,NA
2021,6,22,17,0.3,17,36,10,13,62,NA
2021,6,22,18,0.3,11,44,7,17,61,NA
2021,6,22,19,0.4,42,49,3,11,113,NA
2021,6,22,20,0.3,22,38,2,3,73,NA
2021,6,22,21,0.2,5,31,8,11,38,NA
2021,6,22,22,0.2,4,34,8,10,39,NA
2021,6,22,23,0.2,3,34,8,12,39,NA
2021,6,22,24,0.3,18,51,5,10,79,NA
2021,6,23,1,0.3,7,38,5,10,48,NA
2021,6,23,2,0.3,15,51,2,9,74,NA
2021,6,23,3,0.2,1,11,6,12,13,NA
2021,6,23,4,0.2,1,9,2,3,11,NA
2021,6,23,5,0.2,1,10,5,7,11,NA
2021,6,23,6,0.2,1,12,2,5,14,NA
2021,6,23,7,0.2,3,19,3,5,24,NA
2021,6,23,8,0.3,25,42,4,7,81,NA
2021,6,23,9,0.5,30,51,1,4,98,NA
2021,6,23,10,0.3,24,42,1,6,78,NA
2021,6,23,11,0.3,20,31,1,2,61,NA
2021,6,23,12,0.3,16,28,4,10,53,NA
2021,6,23,13,0.2,12,26,11,19,45,NA
2021,6,23,14,0.3,13,29,1,4,49,NA
2021,6,23,15,0.3,14,34,2,7,56,NA
2021,6,23,16,0.2,11,26,8,16,44,NA
2021,6,23,17,0.3,14,38,8,16,59,NA
2021,6,23,18,0.3,14,42,1,8,63,NA
2021,6,23,19,0.3,18,42,6,11,70,NA
2021,6,23,20,0,12,39,7,12,57,NA
2021,6,23,21,0,10,45,7,12,60,NA
2021,6,23,22,0,11,49,14,20,66,NA
2021,6,23,23,0,8,38,7,12,50,NA
2021,6,23,24,0,5,32,3,8,39,NA
2021,6,24,1,0,2,20,7,11,24,NA
2021,6,24,2,0,1,12,5,9,14,NA
2021,6,24,3,0,1,8,2,6,10,NA
2021,6,24,4,0,1,9,3,7,11,NA
2021,6,24,5,0,2,10,1,4,14,NA
2021,6,24,6,0,2,13,4,6,16,NA
2021,6,24,7,0,9,29,3,7,43,NA
2021,6,24,8,0,17,43,6,12,70,NA
2021,6,24,9,0.4,40,58,7,13,120,NA
2021,6,24,10,0.4,27,46,3,11,88,NA
2021,6,24,11,0.3,21,37,4,15,68,NA
2021,6,24,12,0.3,13,28,7,18,48,NA
2021,6,24,13,0.3,17,31,7,19,57,NA
2021,6,24,14,0.2,18,31,1,4,59,NA
2021,6,24,15,0.2,13,35,1,3,54,NA
2021,6,24,16,0.2,9,30,5,12,44,NA
2021,6,24,17,0.2,7,29,9,16,40,NA
2021,6,24,18,0.2,10,32,3,12,47,NA
2021,6,24,19,0.3,37,59,7,23,116,NA
2021,6,24,20,0.2,17,46,20,33,72,NA
2021,6,24,21,0.3,2,37,6,14,40,NA
2021,6,24,22,0.3,4,44,3,6,50,NA
2021,6,24,23,0.5,8,90,8,17,102,NA
2021,6,24,24,1.1,38,117,8,25,175,NA
2021,6,25,1,0.5,5,60,15,32,67,NA
2021,6,25,2,0.4,4,53,16,23,59,NA
2021,6,25,3,0.3,4,34,18,27,41,NA
2021,6,25,4,0.2,2,25,12,17,29,NA
2021,6,25,5,0.2,3,18,6,10,22,NA
2021,6,25,6,0.2,3,20,2,6,24,NA
2021,6,25,7,0.3,11,42,5,9,59,NA
2021,6,25,8,0.4,25,60,11,17,98,NA
2021,6,25,9,0.4,30,58,9,18,104,NA
2021,6,25,10,0.3,14,36,11,20,58,NA
2021,6,25,11,0.2,12,31,10,18,50,NA
2021,6,25,12,0.2,14,32,11,22,54,NA
2021,6,25,13,0.2,13,32,12,23,51,NA
2021,6,25,14,0.2,13,34,6,17,54,NA
2021,6,25,15,0.2,12,32,10,22,50,NA
2021,6,25,16,0.2,9,30,1,13,44,NA
2021,6,25,17,0.2,7,25,5,17,36,NA
2021,6,25,18,0.2,10,33,1,5,49,NA
2021,6,25,19,0.2,12,35,7,12,53,NA
2021,6,25,20,0.3,9,38,21,26,51,NA
2021,6,25,21,0.3,11,47,10,16,63,NA
2021,6,25,22,0.4,21,71,11,22,103,NA
2021,6,25,23,0.7,98,120,15,72,270,NA
2021,6,25,24,0.5,31,87,19,77,135,NA
2021,6,26,1,0.4,19,79,21,53,108,NA
2021,6,26,2,0.5,23,84,13,41,119,NA
2021,6,26,3,0.5,12,75,12,42,93,NA
2021,6,26,4,0.5,23,80,9,25,115,NA
2021,6,26,5,0.3,8,58,19,38,71,NA
2021,6,26,6,0.2,3,36,15,23,41,NA
2021,6,26,7,0.3,4,40,14,20,47,NA
2021,6,26,8,0.3,9,43,13,22,57,NA
2021,6,26,9,0.3,17,50,14,22,76,NA
2021,6,26,10,0.2,12,34,11,22,53,NA
2021,6,26,11,0.2,10,28,8,20,43,NA
2021,6,26,12,0.2,11,31,17,29,47,NA
2021,6,26,13,0.2,6,25,14,27,35,NA
2021,6,26,14,0.3,11,31,13,24,47,NA
2021,6,26,15,0.2,5,18,12,23,25,NA
2021,6,26,16,0.2,4,15,6,20,22,NA
2021,6,26,17,0.2,8,19,13,26,30,NA
2021,6,26,18,0.2,7,19,8,22,30,NA
2021,6,26,19,0.2,12,26,19,27,45,NA
2021,6,26,20,0.2,11,33,12,19,49,NA
2021,6,26,21,0.2,9,31,11,18,44,NA
2021,6,26,22,0.3,5,29,11,19,36,NA
2021,6,26,23,0.3,8,33,11,18,45,NA
2021,6,26,24,0.3,5,30,12,20,38,NA
2021,6,27,1,0.3,7,55,10,21,65,NA
2021,6,27,2,0.4,17,68,12,40,94,NA
2021,6,27,3,0.2,2,21,11,37,24,NA
2021,6,27,4,0.2,4,15,11,21,21,NA
2021,6,27,5,0.2,1,12,5,13,14,NA
2021,6,27,6,0.2,1,8,8,15,9,NA
2021,6,27,7,0.2,1,7,6,12,9,NA
2021,6,27,8,0.2,1,10,5,10,11,NA
2021,6,27,9,0.2,2,14,1,4,17,NA
2021,6,27,10,0.2,3,12,2,13,16,NA
2021,6,27,11,0.2,4,12,7,17,18,NA
2021,6,27,12,0.2,3,10,1,5,14,NA
2021,6,27,13,0.2,5,13,13,22,21,NA
2021,6,27,14,0.2,4,12,5,9,18,NA
2021,6,27,15,0.2,4,11,4,8,18,NA
2021,6,27,16,0.2,4,9,10,18,15,NA
2021,6,27,17,0.2,4,9,2,8,15,NA
2021,6,27,18,0.2,5,12,1,4,19,NA
2021,6,27,19,0.2,5,12,5,12,20,NA
2021,6,27,20,0.2,7,16,7,14,26,NA
2021,6,27,21,0.2,5,14,11,17,21,NA
2021,6,27,22,0.2,5,15,9,14,22,NA
2021,6,27,23,0.2,3,18,6,11,23,NA
2021,6,27,24,0.2,2,13,2,5,16,NA
2021,6,28,1,0.2,1,9,3,7,10,NA
2021,6,28,2,0.2,1,8,1,4,10,NA
2021,6,28,3,0.2,1,5,4,8,7,NA
2021,6,28,4,0.2,1,5,5,8,6,NA
2021,6,28,5,0.2,1,5,6,8,7,NA
2021,6,28,6,0.2,1,6,6,9,8,NA
2021,6,28,7,0.2,2,15,2,6,18,NA
2021,6,28,8,0.2,7,29,4,9,39,NA
2021,6,28,9,0.3,13,37,3,10,58,NA
2021,6,28,10,0.3,24,44,3,13,82,NA
2021,6,28,11,0.1,14,30,1,1,52,NA
2021,6,28,12,0.2,11,25,3,5,41,NA
2021,6,28,13,0.2,12,26,8,13,44,NA
2021,6,28,14,0.2,8,21,8,12,34,NA
2021,6,28,15,0.2,8,20,10,18,33,NA
2021,6,28,16,0.2,6,15,4,11,25,NA
2021,6,28,17,0.2,9,20,2,8,34,NA
2021,6,28,18,0.2,6,20,13,16,29,NA
2021,6,28,19,0.2,11,25,12,16,42,NA
2021,6,28,20,0.2,10,26,5,9,42,NA
2021,6,28,21,0.3,5,24,1,6,32,NA
2021,6,28,22,0.2,4,24,5,10,30,NA
2021,6,28,23,0.2,3,23,4,7,27,NA
2021,6,28,24,0.2,2,18,3,7,20,NA
2021,6,29,1,0.3,2,27,5,7,30,NA
