ANO,MES,DIA,HORA,CO,NO,NO2,PM2.5,PM10,NOx,O3,fechaH,fecha,festivo
2020,9,30,22,,31,81,9.0,11.0,129,41.56,2020-09-30 21:00:00,2020-09-30 00:00:00,laborable
2020,9,30,23,,9,61,14.0,16.0,75,52.01,2020-09-30 22:00:00,2020-09-30 00:00:00,laborable
2020,9,30,24,,3,34,9.0,11.0,39,71.46,2020-09-30 23:00:00,2020-09-30 00:00:00,laborable
2020,10,1,1,0.4,7,70,14.0,16.0,81,36.75,2020-10-01 00:00:00,2020-01-10 00:00:00,laborable
2020,10,1,2,0.4,7,85,13.0,15.0,96,17.6,2020-10-01 01:00:00,2020-01-10 00:00:00,laborable
2020,10,1,3,0.4,3,55,13.0,16.0,59,33.86,2020-10-01 02:00:00,2020-01-10 00:00:00,laborable
2020,10,1,4,0.3,1,31,16.0,19.0,33,47.72,2020-10-01 03:00:00,2020-01-10 00:00:00,laborable
2020,10,1,5,0.3,1,39,14.0,16.0,41,41.83,2020-10-01 04:00:00,2020-01-10 00:00:00,laborable
2020,10,1,6,0.4,3,58,7.0,10.0,62,22.59,2020-10-01 05:00:00,2020-01-10 00:00:00,laborable
2020,10,1,7,0.5,77,90,14.0,17.0,209,9.25,2020-10-01 06:00:00,2020-01-10 00:00:00,laborable
2020,10,1,8,0.7,116,113,17.0,20.0,291,7.16,2020-10-01 07:00:00,2020-01-10 00:00:00,laborable
2020,10,1,9,0.5,55,84,17.0,21.0,168,21.74,2020-10-01 08:00:00,2020-01-10 00:00:00,laborable
2020,10,1,10,0.3,6,35,10.0,12.0,44,42.8,2020-10-01 09:00:00,2020-01-10 00:00:00,laborable
2020,10,1,11,0.3,5,21,6.0,9.0,29,46.79,2020-10-01 10:00:00,2020-01-10 00:00:00,laborable
2020,10,1,12,0.3,6,26,8.0,10.0,36,44.21,2020-10-01 11:00:00,2020-01-10 00:00:00,laborable
2020,10,1,13,0.2,4,23,6.0,8.0,28,45.04,2020-10-01 12:00:00,2020-01-10 00:00:00,laborable
2020,10,1,14,0.2,10,31,10.0,12.0,47,42.7,2020-10-01 13:00:00,2020-01-10 00:00:00,laborable
2020,10,1,15,0.2,9,37,5.0,7.0,52,44.66,2020-10-01 14:00:00,2020-01-10 00:00:00,laborable
2020,10,1,16,0.2,6,36,6.0,7.0,46,50.54,2020-10-01 15:00:00,2020-01-10 00:00:00,laborable
2020,10,1,17,0.2,4,34,8.0,11.0,40,60.89,2020-10-01 16:00:00,2020-01-10 00:00:00,laborable
2020,10,1,18,0.2,12,54,15.0,16.0,73,51.6,2020-10-01 17:00:00,2020-01-10 00:00:00,laborable
2020,10,1,19,0.2,15,61,13.0,16.0,84,44.06,2020-10-01 18:00:00,2020-01-10 00:00:00,laborable
2020,10,1,20,0.3,16,59,9.0,11.0,85,38.72,2020-10-01 19:00:00,2020-01-10 00:00:00,laborable
2020,10,1,21,0.2,4,46,5.0,7.0,52,44.6,2020-10-01 20:00:00,2020-01-10 00:00:00,laborable
2020,10,1,22,0.2,3,35,5.0,7.0,40,49.58,2020-10-01 21:00:00,2020-01-10 00:00:00,laborable
2020,10,1,23,0.2,2,29,4.0,6.0,31,51.05,2020-10-01 22:00:00,2020-01-10 00:00:00,laborable
2020,10,1,24,0.2,1,24,6.0,7.0,26,57.14,2020-10-01 23:00:00,2020-01-10 00:00:00,laborable
2020,10,2,1,0.2,1,22,7.0,9.0,23,50.46,2020-10-02 00:00:00,2020-02-10 00:00:00,laborable
2020,10,2,2,0.2,1,21,10.0,11.0,23,51.6,2020-10-02 01:00:00,2020-02-10 00:00:00,laborable
2020,10,2,3,0.2,1,18,4.0,5.0,19,52.25,2020-10-02 02:00:00,2020-02-10 00:00:00,laborable
2020,10,2,4,0.2,1,17,2.0,4.0,19,50.52,2020-10-02 03:00:00,2020-02-10 00:00:00,laborable
2020,10,2,5,0.2,1,16,4.0,6.0,18,50.15,2020-10-02 04:00:00,2020-02-10 00:00:00,laborable
2020,10,2,6,0.2,1,17,4.0,5.0,18,47.21,2020-10-02 05:00:00,2020-02-10 00:00:00,laborable
2020,10,2,7,0.2,2,21,4.0,6.0,24,43.4,2020-10-02 06:00:00,2020-02-10 00:00:00,laborable
2020,10,2,8,0.2,4,26,6.0,8.0,32,36.49,2020-10-02 07:00:00,2020-02-10 00:00:00,laborable
2020,10,2,9,0.2,5,29,9.0,10.0,36,31.81,2020-10-02 08:00:00,2020-02-10 00:00:00,laborable
2020,10,2,10,0.2,8,32,6.0,7.0,44,24.63,2020-10-02 09:00:00,2020-02-10 00:00:00,laborable
2020,10,2,11,0.2,6,29,5.0,6.0,38,28.54,2020-10-02 10:00:00,2020-02-10 00:00:00,laborable
2020,10,2,12,0.2,8,31,4.0,5.0,43,29.51,2020-10-02 11:00:00,2020-02-10 00:00:00,laborable
2020,10,2,13,0.2,6,31,1.0,2.0,40,37.62,2020-10-02 12:00:00,2020-02-10 00:00:00,laborable
2020,10,2,14,0.2,5,28,1.0,1.0,35,44.86,2020-10-02 13:00:00,2020-02-10 00:00:00,laborable
2020,10,2,15,0.2,5,27,3.0,5.0,35,45.92,2020-10-02 14:00:00,2020-02-10 00:00:00,laborable
2020,10,2,16,0.2,4,25,8.0,10.0,32,48.44,2020-10-02 15:00:00,2020-02-10 00:00:00,laborable
2020,10,2,17,0.2,5,25,3.0,5.0,32,55.07,2020-10-02 16:00:00,2020-02-10 00:00:00,laborable
2020,10,2,18,0.2,5,27,8.0,10.0,34,52.92,2020-10-02 17:00:00,2020-02-10 00:00:00,laborable
2020,10,2,19,0.2,6,29,11.0,13.0,38,48.84,2020-10-02 18:00:00,2020-02-10 00:00:00,laborable
2020,10,2,20,0.2,5,30,1.0,3.0,38,48.69,2020-10-02 19:00:00,2020-02-10 00:00:00,laborable
2020,10,2,21,0.3,7,36,2.0,4.0,47,41.1,2020-10-02 20:00:00,2020-02-10 00:00:00,laborable
2020,10,2,22,0.3,10,37,3.0,4.0,53,40.54,2020-10-02 21:00:00,2020-02-10 00:00:00,laborable
2020,10,2,23,0.2,8,32,1.0,2.0,44,50.08,2020-10-02 22:00:00,2020-02-10 00:00:00,laborable
2020,10,2,24,0.2,4,25,3.0,3.0,31,50.7,2020-10-02 23:00:00,2020-02-10 00:00:00,laborable
2020,10,3,1,0.2,2,21,4.0,5.0,25,54.46,2020-10-03 00:00:00,2020-03-10 00:00:00,laborable
2020,10,3,2,0.2,3,22,4.0,5.0,27,51.5,2020-10-03 01:00:00,2020-03-10 00:00:00,laborable
2020,10,3,3,0.2,4,22,6.0,7.0,29,51.93,2020-10-03 02:00:00,2020-03-10 00:00:00,laborable
2020,10,3,4,0.2,4,22,3.0,4.0,29,53.61,2020-10-03 03:00:00,2020-03-10 00:00:00,laborable
2020,10,3,5,0.2,3,20,1.0,1.0,25,55.16,2020-10-03 04:00:00,2020-03-10 00:00:00,laborable
2020,10,3,6,0.2,3,23,5.0,6.0,28,50.42,2020-10-03 05:00:00,2020-03-10 00:00:00,laborable
2020,10,3,7,0.2,4,23,2.0,2.0,29,53.83,2020-10-03 06:00:00,2020-03-10 00:00:00,laborable
2020,10,3,8,0.2,2,23,1.0,2.0,27,52.8,2020-10-03 07:00:00,2020-03-10 00:00:00,laborable
2020,10,3,9,0.2,3,26,4.0,6.0,31,48.3,2020-10-03 08:00:00,2020-03-10 00:00:00,laborable
2020,10,3,10,0.2,4,25,8.0,9.0,31,48.83,2020-10-03 09:00:00,2020-03-10 00:00:00,laborable
2020,10,3,11,0.2,3,22,2.0,3.0,26,51.41,2020-10-03 10:00:00,2020-03-10 00:00:00,laborable
2020,10,3,12,0.2,3,21,3.0,5.0,26,53.4,2020-10-03 11:00:00,2020-03-10 00:00:00,laborable
2020,10,3,13,0.2,4,23,1.0,3.0,28,54.18,2020-10-03 12:00:00,2020-03-10 00:00:00,laborable
2020,10,3,14,0.2,4,23,5.0,6.0,29,55.19,2020-10-03 13:00:00,2020-03-10 00:00:00,laborable
2020,10,3,15,0.2,3,23,9.0,10.0,28,57.33,2020-10-03 14:00:00,2020-03-10 00:00:00,laborable
2020,10,3,16,0.2,3,22,10.0,10.0,27,59.11,2020-10-03 15:00:00,2020-03-10 00:00:00,laborable
2020,10,3,17,0.2,2,21,3.0,6.0,24,63.06,2020-10-03 16:00:00,2020-03-10 00:00:00,laborable
2020,10,3,18,0.2,2,21,1.0,1.0,23,61.14,2020-10-03 17:00:00,2020-03-10 00:00:00,laborable
2020,10,3,19,0.2,2,23,4.0,5.0,26,59.21,2020-10-03 18:00:00,2020-03-10 00:00:00,laborable
2020,10,3,20,0.2,2,25,4.0,6.0,29,56.6,2020-10-03 19:00:00,2020-03-10 00:00:00,laborable
2020,10,3,21,0.2,2,31,7.0,8.0,34,49.37,2020-10-03 20:00:00,2020-03-10 00:00:00,laborable
2020,10,3,22,0.3,3,33,3.0,4.0,39,50.53,2020-10-03 21:00:00,2020-03-10 00:00:00,laborable
2020,10,3,23,0.3,5,37,4.0,6.0,44,42.59,2020-10-03 22:00:00,2020-03-10 00:00:00,laborable
2020,10,3,24,0.3,11,49,3.0,4.0,66,28.08,2020-10-03 23:00:00,2020-03-10 00:00:00,laborable
2020,10,4,1,0.3,12,40,3.0,5.0,58,38.42,2020-10-04 00:00:00,2020-04-10 00:00:00,laborable
2020,10,4,2,0.2,3,25,6.0,7.0,30,54.25,2020-10-04 01:00:00,2020-04-10 00:00:00,laborable
2020,10,4,3,0.2,2,22,5.0,6.0,25,55.04,2020-10-04 02:00:00,2020-04-10 00:00:00,laborable
2020,10,4,4,0.2,3,24,5.0,6.0,28,50.2,2020-10-04 03:00:00,2020-04-10 00:00:00,laborable
2020,10,4,5,0.2,2,23,3.0,4.0,27,45.29,2020-10-04 04:00:00,2020-04-10 00:00:00,laborable
2020,10,4,6,0.2,2,22,7.0,8.0,26,45.29,2020-10-04 05:00:00,2020-04-10 00:00:00,laborable
2020,10,4,7,0.2,3,25,5.0,6.0,29,42.1,2020-10-04 06:00:00,2020-04-10 00:00:00,laborable
2020,10,4,8,0.2,6,32,9.0,10.0,41,31.82,2020-10-04 07:00:00,2020-04-10 00:00:00,laborable
2020,10,4,9,0.2,4,27,11.0,12.0,33,38.72,2020-10-04 08:00:00,2020-04-10 00:00:00,laborable
2020,10,4,10,0.2,2,23,2.0,3.0,27,41.46,2020-10-04 09:00:00,2020-04-10 00:00:00,laborable
2020,10,4,11,0.2,2,20,2.0,3.0,23,48.62,2020-10-04 10:00:00,2020-04-10 00:00:00,laborable
2020,10,4,12,0.2,2,20,3.0,4.0,23,50.54,2020-10-04 11:00:00,2020-04-10 00:00:00,laborable
2020,10,4,13,0.2,3,18,1.0,3.0,23,50.3,2020-10-04 12:00:00,2020-04-10 00:00:00,laborable
2020,10,4,14,0.2,3,19,1.0,1.0,23,47.53,2020-10-04 13:00:00,2020-04-10 00:00:00,laborable
2020,10,4,15,0.2,2,20,1.0,2.0,24,49.46,2020-10-04 14:00:00,2020-04-10 00:00:00,laborable
2020,10,4,16,0.2,1,20,7.0,8.0,22,52.13,2020-10-04 15:00:00,2020-04-10 00:00:00,laborable
2020,10,4,17,0.2,1,18,2.0,4.0,20,57.14,2020-10-04 16:00:00,2020-04-10 00:00:00,laborable
2020,10,4,18,0.2,1,15,1.0,2.0,17,59.84,2020-10-04 17:00:00,2020-04-10 00:00:00,laborable
2020,10,4,19,0.2,3,20,4.0,6.0,24,55.32,2020-10-04 18:00:00,2020-04-10 00:00:00,laborable
2020,10,4,20,0.2,1,19,4.0,6.0,21,54.99,2020-10-04 19:00:00,2020-04-10 00:00:00,laborable
2020,10,4,21,0.2,2,27,6.0,7.0,30,47.56,2020-10-04 20:00:00,2020-04-10 00:00:00,laborable
2020,10,4,22,0.3,6,33,5.0,6.0,42,38.97,2020-10-04 21:00:00,2020-04-10 00:00:00,laborable
2020,10,4,23,0.2,2,24,5.0,7.0,27,47.53,2020-10-04 22:00:00,2020-04-10 00:00:00,laborable
2020,10,4,24,0.3,2,22,5.0,7.0,24,46.52,2020-10-04 23:00:00,2020-04-10 00:00:00,laborable
2020,10,5,1,0.2,1,19,4.0,6.0,22,47.42,2020-10-05 00:00:00,2020-05-10 00:00:00,laborable
2020,10,5,2,0.2,1,16,4.0,7.0,18,50.47,2020-10-05 01:00:00,2020-05-10 00:00:00,laborable
2020,10,5,3,0.2,1,14,2.0,5.0,15,51.07,2020-10-05 02:00:00,2020-05-10 00:00:00,laborable
2020,10,5,4,0.2,1,12,3.0,5.0,13,53.07,2020-10-05 03:00:00,2020-05-10 00:00:00,laborable
2020,10,5,5,0.2,1,14,6.0,8.0,15,52.65,2020-10-05 04:00:00,2020-05-10 00:00:00,laborable
2020,10,5,6,0.2,1,15,2.0,4.0,17,51.29,2020-10-05 05:00:00,2020-05-10 00:00:00,laborable
2020,10,5,7,0.2,2,18,4.0,5.0,22,49.43,2020-10-05 06:00:00,2020-05-10 00:00:00,laborable
2020,10,5,8,0.3,8,40,6.0,8.0,53,30.64,2020-10-05 07:00:00,2020-05-10 00:00:00,laborable
2020,10,5,9,0.3,13,47,6.0,8.0,66,27.52,2020-10-05 08:00:00,2020-05-10 00:00:00,laborable
2020,10,5,10,0.3,14,49,5.0,7.0,71,26.71,2020-10-05 09:00:00,2020-05-10 00:00:00,laborable
2020,10,5,11,0.3,8,35,10.0,12.0,47,38.62,2020-10-05 10:00:00,2020-05-10 00:00:00,laborable
2020,10,5,12,0.2,4,26,5.0,7.0,33,46.18,2020-10-05 11:00:00,2020-05-10 00:00:00,laborable
2020,10,5,13,0.2,8,29,8.0,11.0,40,45.48,2020-10-05 12:00:00,2020-05-10 00:00:00,laborable
2020,10,5,14,0.2,6,27,3.0,4.0,36,47.63,2020-10-05 13:00:00,2020-05-10 00:00:00,laborable
2020,10,5,15,0.2,5,26,9.0,11.0,34,51.07,2020-10-05 14:00:00,2020-05-10 00:00:00,laborable
2020,10,5,16,0.2,6,26,9.0,10.0,35,53.04,2020-10-05 15:00:00,2020-05-10 00:00:00,laborable
2020,10,5,17,0.2,3,23,5.0,7.0,28,57.2,2020-10-05 16:00:00,2020-05-10 00:00:00,laborable
2020,10,5,18,0.2,3,25,7.0,9.0,29,57.6,2020-10-05 17:00:00,2020-05-10 00:00:00,laborable
2020,10,5,19,0.3,8,32,10.0,12.0,44,54.46,2020-10-05 18:00:00,2020-05-10 00:00:00,laborable
2020,10,5,20,0.3,5,40,7.0,9.0,47,50.12,2020-10-05 19:00:00,2020-05-10 00:00:00,laborable
2020,10,5,21,0.4,17,62,4.0,7.0,87,22.03,2020-10-05 20:00:00,2020-05-10 00:00:00,laborable
2020,10,5,22,0.4,24,66,10.0,12.0,103,15.38,2020-10-05 21:00:00,2020-05-10 00:00:00,laborable
2020,10,5,23,0.3,21,58,10.0,12.0,90,20.36,2020-10-05 22:00:00,2020-05-10 00:00:00,laborable
2020,10,5,24,0.3,13,46,9.0,11.0,65,28.99,2020-10-05 23:00:00,2020-05-10 00:00:00,laborable
2020,10,6,1,0.2,6,32,3.0,4.0,41,39.04,2020-10-06 00:00:00,2020-06-10 00:00:00,laborable
2020,10,6,2,0.2,4,30,7.0,10.0,36,36.37,2020-10-06 01:00:00,2020-06-10 00:00:00,laborable
2020,10,6,3,0.2,4,28,6.0,10.0,34,35.37,2020-10-06 02:00:00,2020-06-10 00:00:00,laborable
2020,10,6,4,0.2,5,34,7.0,9.0,42,25.31,2020-10-06 03:00:00,2020-06-10 00:00:00,laborable
2020,10,6,5,0.2,9,45,13.0,14.0,59,13.13,2020-10-06 04:00:00,2020-06-10 00:00:00,laborable
2020,10,6,6,0.3,27,51,12.0,14.0,92,7.23,2020-10-06 05:00:00,2020-06-10 00:00:00,laborable
2020,10,6,7,0.3,38,57,10.0,12.0,115,7.06,2020-10-06 06:00:00,2020-06-10 00:00:00,laborable
2020,10,6,8,0.4,29,50,11.0,13.0,94,9.5,2020-10-06 07:00:00,2020-06-10 00:00:00,laborable
2020,10,6,9,0.7,80,64,7.0,9.0,188,7.13,2020-10-06 08:00:00,2020-06-10 00:00:00,laborable
2020,10,6,10,0.5,91,71,12.0,15.0,209,8.37,2020-10-06 09:00:00,2020-06-10 00:00:00,laborable
2020,10,6,11,0.5,84,69,19.0,24.0,198,10.35,2020-10-06 10:00:00,2020-06-10 00:00:00,laborable
2020,10,6,12,0.3,57,60,19.0,23.0,147,14.03,2020-10-06 11:00:00,2020-06-10 00:00:00,laborable
2020,10,6,13,0.4,58,66,21.0,25.0,156,14.97,2020-10-06 12:00:00,2020-06-10 00:00:00,laborable
2020,10,6,14,0.3,40,59,16.0,19.0,120,18.63,2020-10-06 13:00:00,2020-06-10 00:00:00,laborable
2020,10,6,15,0.2,17,41,11.0,13.0,66,31.88,2020-10-06 14:00:00,2020-06-10 00:00:00,laborable
2020,10,6,16,0.2,6,35,1.0,2.0,44,35.19,2020-10-06 15:00:00,2020-06-10 00:00:00,laborable
2020,10,6,17,0.2,5,30,1.0,2.0,39,37.06,2020-10-06 16:00:00,2020-06-10 00:00:00,laborable
2020,10,6,18,0.2,5,31,6.0,8.0,38,37.24,2020-10-06 17:00:00,2020-06-10 00:00:00,laborable
2020,10,6,19,0.2,6,35,1.0,1.0,44,41.28,2020-10-06 18:00:00,2020-06-10 00:00:00,laborable
2020,10,6,20,0.3,14,49,4.0,6.0,70,25.32,2020-10-06 19:00:00,2020-06-10 00:00:00,laborable
2020,10,6,21,0.5,35,71,11.0,14.0,124,10.68,2020-10-06 20:00:00,2020-06-10 00:00:00,laborable
2020,10,6,22,0.6,44,72,10.0,12.0,140,10.42,2020-10-06 21:00:00,2020-06-10 00:00:00,laborable
2020,10,6,23,0.6,60,70,12.0,15.0,162,11.86,2020-10-06 22:00:00,2020-06-10 00:00:00,laborable
2020,10,6,24,0.5,40,63,7.0,9.0,125,11.63,2020-10-06 23:00:00,2020-06-10 00:00:00,laborable
2020,10,7,1,0.4,27,61,9.0,11.0,103,10.25,2020-10-07 00:00:00,2020-07-10 00:00:00,laborable
2020,10,7,2,0.2,11,42,5.0,6.0,59,20.0,2020-10-07 01:00:00,2020-07-10 00:00:00,laborable
2020,10,7,3,0.2,8,38,4.0,4.0,50,22.65,2020-10-07 02:00:00,2020-07-10 00:00:00,laborable
2020,10,7,4,0.2,6,32,1.0,1.0,41,24.59,2020-10-07 03:00:00,2020-07-10 00:00:00,laborable
2020,10,7,5,0.2,10,44,11.0,12.0,61,17.04,2020-10-07 04:00:00,2020-07-10 00:00:00,laborable
2020,10,7,6,0.2,9,38,7.0,8.0,52,24.04,2020-10-07 05:00:00,2020-07-10 00:00:00,laborable
2020,10,7,7,0.3,11,40,4.0,4.0,58,15.52,2020-10-07 06:00:00,2020-07-10 00:00:00,laborable
2020,10,7,8,0.4,24,46,8.0,8.0,83,9.97,2020-10-07 07:00:00,2020-07-10 00:00:00,laborable
2020,10,7,9,0.6,72,58,16.0,17.0,168,7.41,2020-10-07 08:00:00,2020-07-10 00:00:00,laborable
2020,10,7,10,0.9,134,77,16.0,19.0,282,8.21,2020-10-07 09:00:00,2020-07-10 00:00:00,laborable
2020,10,7,11,0.6,96,73,23.0,27.0,221,9.77,2020-10-07 10:00:00,2020-07-10 00:00:00,laborable
2020,10,7,12,0.4,68,69,15.0,20.0,173,13.01,2020-10-07 11:00:00,2020-07-10 00:00:00,laborable
2020,10,7,13,0.6,42,59,15.0,19.0,123,20.45,2020-10-07 12:00:00,2020-07-10 00:00:00,laborable
2020,10,7,14,0.3,14,46,16.0,20.0,67,35.72,2020-10-07 13:00:00,2020-07-10 00:00:00,laborable
2020,10,7,15,0.3,11,51,8.0,10.0,67,37.65,2020-10-07 14:00:00,2020-07-10 00:00:00,laborable
2020,10,7,16,0.3,11,48,9.0,11.0,64,37.49,2020-10-07 15:00:00,2020-07-10 00:00:00,laborable
2020,10,7,17,0.3,7,44,13.0,15.0,54,43.94,2020-10-07 16:00:00,2020-07-10 00:00:00,laborable
2020,10,7,18,0.3,13,51,3.0,5.0,71,41.8,2020-10-07 17:00:00,2020-07-10 00:00:00,laborable
2020,10,7,19,0.3,16,66,5.0,7.0,90,29.44,2020-10-07 18:00:00,2020-07-10 00:00:00,laborable
2020,10,7,20,0.8,77,93,15.0,17.0,211,9.21,2020-10-07 19:00:00,2020-07-10 00:00:00,laborable
2020,10,7,21,1.1,127,108,21.0,27.0,302,7.83,2020-10-07 20:00:00,2020-07-10 00:00:00,laborable
2020,10,7,22,1.4,193,114,25.0,30.0,410,8.15,2020-10-07 21:00:00,2020-07-10 00:00:00,laborable
2020,10,7,23,0.8,86,91,26.0,31.0,223,7.67,2020-10-07 22:00:00,2020-07-10 00:00:00,laborable
2020,10,7,24,0.5,35,73,14.0,16.0,127,11.06,2020-10-07 23:00:00,2020-07-10 00:00:00,laborable
2020,10,8,1,0.4,22,65,10.0,13.0,98,10.74,2020-10-08 00:00:00,2020-08-10 00:00:00,laborable
2020,10,8,2,0.4,21,66,10.0,12.0,98,8.5,2020-10-08 01:00:00,2020-08-10 00:00:00,laborable
2020,10,8,3,0.4,21,59,7.0,9.0,91,8.91,2020-10-08 02:00:00,2020-08-10 00:00:00,laborable
2020,10,8,4,0.4,18,52,12.0,13.0,80,9.31,2020-10-08 03:00:00,2020-08-10 00:00:00,laborable
2020,10,8,5,0.3,16,46,14.0,15.0,71,10.39,2020-10-08 04:00:00,2020-08-10 00:00:00,laborable
2020,10,8,6,0.3,20,43,9.0,11.0,73,10.33,2020-10-08 05:00:00,2020-08-10 00:00:00,laborable
2020,10,8,7,0.5,64,55,10.0,12.0,153,8.11,2020-10-08 06:00:00,2020-08-10 00:00:00,laborable
2020,10,8,8,0.6,96,60,19.0,21.0,206,7.42,2020-10-08 07:00:00,2020-08-10 00:00:00,laborable
2020,10,8,9,0.7,112,66,18.0,20.0,238,7.46,2020-10-08 08:00:00,2020-08-10 00:00:00,laborable
2020,10,8,10,0.6,99,61,17.0,20.0,213,8.23,2020-10-08 09:00:00,2020-08-10 00:00:00,laborable
2020,10,8,11,0.5,75,60,21.0,25.0,175,9.86,2020-10-08 10:00:00,2020-08-10 00:00:00,laborable
2020,10,8,12,0.4,45,56,12.0,16.0,125,16.1,2020-10-08 11:00:00,2020-08-10 00:00:00,laborable
2020,10,8,13,0.3,26,47,5.0,9.0,87,20.7,2020-10-08 12:00:00,2020-08-10 00:00:00,laborable
2020,10,8,14,0.3,20,52,13.0,16.0,82,25.2,2020-10-08 13:00:00,2020-08-10 00:00:00,laborable
2020,10,8,15,0.4,26,64,13.0,17.0,104,25.87,2020-10-08 14:00:00,2020-08-10 00:00:00,laborable
2020,10,8,16,0.3,12,58,21.0,24.0,77,30.29,2020-10-08 15:00:00,2020-08-10 00:00:00,laborable
2020,10,8,17,0.3,9,53,17.0,20.0,67,37.68,2020-10-08 16:00:00,2020-08-10 00:00:00,laborable
2020,10,8,18,0.4,26,75,12.0,16.0,115,27.97,2020-10-08 17:00:00,2020-08-10 00:00:00,laborable
2020,10,8,19,0.5,21,80,14.0,21.0,111,27.77,2020-10-08 18:00:00,2020-08-10 00:00:00,laborable
2020,10,8,20,0.5,39,96,1.0,3.0,155,13.76,2020-10-08 19:00:00,2020-08-10 00:00:00,laborable
2020,10,8,21,1.2,148,120,20.0,26.0,347,8.27,2020-10-08 20:00:00,2020-08-10 00:00:00,laborable
2020,10,8,22,1.0,113,107,37.0,44.0,281,7.84,2020-10-08 21:00:00,2020-08-10 00:00:00,laborable
2020,10,8,23,0.7,57,93,20.0,24.0,180,7.96,2020-10-08 22:00:00,2020-08-10 00:00:00,laborable
2020,10,8,24,0.6,40,80,15.0,18.0,141,7.83,2020-10-08 23:00:00,2020-08-10 00:00:00,laborable
2020,10,9,1,0.6,42,76,22.0,25.0,141,7.56,2020-10-09 00:00:00,2020-09-10 00:00:00,laborable
2020,10,9,2,0.4,28,68,18.0,21.0,111,8.19,2020-10-09 01:00:00,2020-09-10 00:00:00,laborable
2020,10,9,3,0.4,20,57,15.0,17.0,87,10.41,2020-10-09 02:00:00,2020-09-10 00:00:00,laborable
2020,10,9,4,0.3,19,52,15.0,17.0,82,9.82,2020-10-09 03:00:00,2020-09-10 00:00:00,laborable
2020,10,9,5,0.3,17,48,14.0,16.0,75,10.0,2020-10-09 04:00:00,2020-09-10 00:00:00,laborable
2020,10,9,6,0.3,17,46,9.0,10.0,72,10.88,2020-10-09 05:00:00,2020-09-10 00:00:00,laborable
2020,10,9,7,0.4,29,48,12.0,12.0,92,8.63,2020-10-09 06:00:00,2020-09-10 00:00:00,laborable
2020,10,9,8,0.4,39,54,10.0,11.0,114,7.35,2020-10-09 07:00:00,2020-09-10 00:00:00,laborable
2020,10,9,9,0.6,72,60,17.0,20.0,170,7.47,2020-10-09 08:00:00,2020-09-10 00:00:00,laborable
2020,10,9,10,0.7,108,68,25.0,27.0,234,7.83,2020-10-09 09:00:00,2020-09-10 00:00:00,laborable
2020,10,9,11,0.6,89,66,20.0,23.0,203,8.98,2020-10-09 10:00:00,2020-09-10 00:00:00,laborable
2020,10,9,12,0.4,58,66,14.0,18.0,155,13.03,2020-10-09 11:00:00,2020-09-10 00:00:00,laborable
2020,10,9,13,0.4,37,59,11.0,15.0,116,18.95,2020-10-09 12:00:00,2020-09-10 00:00:00,laborable
2020,10,9,14,0.3,29,61,10.0,14.0,106,21.46,2020-10-09 13:00:00,2020-09-10 00:00:00,laborable
2020,10,9,15,0.3,19,61,20.0,24.0,90,31.14,2020-10-09 14:00:00,2020-09-10 00:00:00,laborable
2020,10,9,16,0.3,7,50,23.0,26.0,61,53.03,2020-10-09 15:00:00,2020-09-10 00:00:00,laborable
2020,10,9,17,0.3,5,42,24.0,27.0,50,58.7,2020-10-09 16:00:00,2020-09-10 00:00:00,laborable
2020,10,9,18,0.2,5,47,12.0,15.0,54,59.12,2020-10-09 17:00:00,2020-09-10 00:00:00,laborable
2020,10,9,19,0.3,7,60,12.0,14.0,71,49.26,2020-10-09 18:00:00,2020-09-10 00:00:00,laborable
2020,10,9,20,0.5,44,99,6.0,9.0,167,16.27,2020-10-09 19:00:00,2020-09-10 00:00:00,laborable
2020,10,9,21,0.7,72,117,19.0,23.0,227,8.45,2020-10-09 20:00:00,2020-09-10 00:00:00,laborable
2020,10,9,22,0.8,96,115,21.0,25.0,263,9.03,2020-10-09 21:00:00,2020-09-10 00:00:00,laborable
2020,10,9,23,0.9,86,110,24.0,28.0,242,7.89,2020-10-09 22:00:00,2020-09-10 00:00:00,laborable
2020,10,9,24,0.8,73,97,20.0,24.0,209,8.52,2020-10-09 23:00:00,2020-09-10 00:00:00,laborable
2020,10,10,1,0.5,41,81,24.0,26.0,143,10.01,2020-10-10 00:00:00,2020-10-10 00:00:00,laborable
2020,10,10,2,0.6,51,79,21.0,24.0,157,7.45,2020-10-10 01:00:00,2020-10-10 00:00:00,laborable
2020,10,10,3,0.4,30,66,24.0,27.0,112,10.28,2020-10-10 02:00:00,2020-10-10 00:00:00,laborable
2020,10,10,4,0.4,25,59,15.0,18.0,98,10.82,2020-10-10 03:00:00,2020-10-10 00:00:00,laborable
2020,10,10,5,0.3,25,53,11.0,13.0,91,9.39,2020-10-10 04:00:00,2020-10-10 00:00:00,laborable
2020,10,10,6,0.3,18,43,17.0,18.0,70,18.25,2020-10-10 05:00:00,2020-10-10 00:00:00,laborable
2020,10,10,7,0.2,12,41,14.0,16.0,60,21.12,2020-10-10 06:00:00,2020-10-10 00:00:00,laborable
2020,10,10,8,0.3,16,47,12.0,13.0,72,15.63,2020-10-10 07:00:00,2020-10-10 00:00:00,laborable
2020,10,10,9,0.3,33,57,14.0,15.0,108,9.54,2020-10-10 08:00:00,2020-10-10 00:00:00,laborable
